incident_place,incident_weekday,part_of_the_day,latitude,longitude,crime_risk_score,murder_risk,rape_risk,kidnap_risk,bodyfound_risk,robbery_risk,assault_risk,total_crimes,total_murders,total_rapes,total_kidnaps,total_bodyfounds,total_robberys,total_assaults,risk_level,marker_radius,dominant_crime
ashuganj,sunday,afternoon,24.0366,91.005,0.15145063901958886,0.0,0.0,0.0,0.15145063901958886,0.0,0.0,2,0,0,0,2,0,0,Very Low,7.271759585293832,bodyfound_risk
ashuganj,thursday,night,24.036600000000004,91.005,0.1866776119247097,0.0,0.0,0.0,0.0622258706415699,0.1244517412831398,0.0,3,0,0,0,1,2,0,Very Low,7.800164178870645,robbery_risk
ashuganj,wednesday,night,24.0366,91.005,0.14424498965446333,0.0,0.07212249482723167,0.0,0.0,0.07212249482723167,0.0,2,0,1,0,0,1,0,Very Low,7.16367484481695,rape_risk
ashulia,friday,evening,23.913894,90.320686,0.1293207349934275,0.1293207349934275,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.939811024901412,murder_risk
ashulia,friday,night,23.913894,90.320686,0.1594755990878522,0.0797377995439261,0.0,0.0,0.0,0.0,0.0797377995439261,2,1,0,0,0,0,1,Very Low,7.392133986317782,murder_risk
ashulia,monday,morning,23.913894,90.320686,0.1342245898165253,0.1342245898165253,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.01336884724788,murder_risk
ashulia,monday,night,23.913894,90.32068599999998,0.18206714686455944,0.06068904895485314,0.06068904895485314,0.0,0.06068904895485314,0.0,0.0,3,1,1,0,1,0,0,Very Low,7.731007202968391,murder_risk
ashulia,saturday,evening,23.913894,90.320686,0.35716196511089715,0.17858098255544858,0.17858098255544858,0.0,0.0,0.0,0.0,4,2,2,0,0,0,0,Moderate,10.357429476663457,murder_risk
ashulia,saturday,morning,23.913894,90.320686,0.13265620603923356,0.13265620603923356,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.989843090588503,murder_risk
ashulia,saturday,night,23.913894,90.320686,0.13359704953520618,0.0,0.13359704953520618,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.003955743028093,rape_risk
ashulia,sunday,evening,23.913894,90.320686,0.12360619015769453,0.0,0.0,0.0,0.0,0.12360619015769453,0.0,1,0,0,0,0,1,0,Very Low,6.854092852365418,robbery_risk
ashulia,sunday,morning,23.913894,90.32068599999998,0.17991355582544893,0.11994237055029928,0.0,0.0,0.0,0.0,0.05997118527514964,3,2,0,0,0,0,1,Very Low,7.698703337381734,murder_risk
ashulia,sunday,night,23.913894,90.320686,0.22135620888361557,0.22135620888361557,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,Low,8.320343133254234,murder_risk
ashulia,sunday,noon,23.913894,90.320686,0.2919763665168858,0.0,0.0,0.2919763665168858,0.0,0.0,0.0,1,0,0,1,0,0,0,Low,9.379645497753287,kidnap_risk
ashulia,thursday,morning,23.913894,90.320686,0.12362045011548448,0.0,0.12362045011548448,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.854306751732267,rape_risk
ashulia,thursday,night,23.913894,90.320686,0.19357851395023976,0.0,0.09678925697511988,0.0,0.0,0.04839462848755994,0.04839462848755994,4,0,2,0,0,1,1,Very Low,7.903677709253596,rape_risk
ashulia,tuesday,morning,23.913894,90.320686,0.13367120591686177,0.0,0.0,0.0,0.13367120591686177,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.005068088752926,bodyfound_risk
ashulia,tuesday,night,23.913894,90.320686,0.15197840267549606,0.0,0.07598920133774803,0.0,0.0,0.0,0.07598920133774803,2,0,1,0,0,0,1,Very Low,7.279676040132441,rape_risk
ashulia,tuesday,noon,23.913894,90.320686,0.1290442994627044,0.0,0.0,0.0,0.0,0.1290442994627044,0.0,1,0,0,0,0,1,0,Very Low,6.935664491940566,robbery_risk
ashulia,wednesday,morning,23.913894,90.320686,0.1536438063983338,0.0,0.0,0.0,0.1536438063983338,0.0,0.0,2,0,0,0,2,0,0,Very Low,7.304657095975007,bodyfound_risk
ashulia,wednesday,night,23.913894,90.320686,0.14242026749456663,0.0,0.0,0.0,0.0,0.14242026749456663,0.0,1,0,0,0,0,1,0,Very Low,7.136304012418499,robbery_risk
assasuni,friday,night,22.55,89.1681,0.34044285744993774,0.08511071436248444,0.25533214308745333,0.0,0.0,0.0,0.0,4,1,3,0,0,0,0,Low,10.106642861749066,rape_risk
assasuni,sunday,evening,22.55,89.1681,0.14576062648282898,0.14576062648282898,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.186409397242435,murder_risk
assasuni,thursday,night,22.55,89.1681,0.16368905541906534,0.0,0.16368905541906534,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.45533583128598,rape_risk
assasuni,wednesday,night,22.55,89.1681,0.15603897216884938,0.0,0.15603897216884938,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.34058458253274,rape_risk
atghoria,friday,night,24.1333,89.25,0.17467130515985424,0.17467130515985424,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.620069577397814,murder_risk
atghoria,monday,night,24.1333,89.25,0.09851668921265583,0.0,0.0,0.0,0.0,0.0,0.09851668921265583,1,0,0,0,0,0,1,Very Low,6.477750338189837,assault_risk
atghoria,saturday,morning,24.1333,89.25,0.13028208574554628,0.0,0.13028208574554628,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.9542312861831945,rape_risk
atghoria,saturday,night,24.1333,89.25,0.12427102300917867,0.12427102300917867,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.86406534513768,murder_risk
atghoria,sunday,night,24.1333,89.25,0.12621589188888405,0.12621589188888405,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.893238378333261,murder_risk
atghoria,thursday,noon,24.1333,89.25,0.11967543479851782,0.0,0.0,0.0,0.11967543479851782,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.795131521977767,bodyfound_risk
atghoria,tuesday,night,24.1333,89.25,0.09678788523396957,0.09678788523396957,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.451818278509544,murder_risk
atghoria,wednesday,morning,24.1333,89.25,0.1390067425873276,0.0,0.0,0.0,0.1390067425873276,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.085101138809914,bodyfound_risk
atpara,thursday,night,24.8083,90.8667,0.3959659471766739,0.3959659471766739,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Moderate,10.939489207650109,murder_risk
atrai,tuesday,morning,24.61333,88.97,0.31204398813797835,0.0,0.0,0.0,0.31204398813797835,0.0,0.0,2,0,0,0,2,0,0,Low,9.680659822069675,bodyfound_risk
atrai,wednesday,night,24.61333,88.97,0.19580984067804116,0.19580984067804116,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.9371476101706175,murder_risk
atwari,friday,evening,26.3083,88.4583,0.14898633237326792,0.14898633237326792,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.234794985599018,murder_risk
atwari,friday,night,26.3083,88.4583,0.18718622519164635,0.0,0.0,0.0,0.0,0.09359311259582317,0.09359311259582317,2,0,0,0,0,1,1,Very Low,7.807793377874695,robbery_risk
atwari,monday,evening,26.3083,88.4583,0.14432914924320958,0.0,0.14432914924320958,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.164937238648143,rape_risk
atwari,monday,night,26.3083,88.4583,0.1402397759556591,0.0,0.0,0.0,0.1402397759556591,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.103596639334887,bodyfound_risk
atwari,saturday,morning,26.3083,88.4583,0.1363524535190351,0.0,0.0,0.0,0.1363524535190351,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.045286802785526,bodyfound_risk
atwari,thursday,evening,26.3083,88.4583,0.13897515763108803,0.0,0.0,0.0,0.13897515763108803,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.0846273644663205,bodyfound_risk
austagram,saturday,morning,24.2667,91.125,0.20667560680045813,0.20667560680045813,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.100134102006873,murder_risk
austagram,saturday,night,24.2667,91.125,0.1899455175133743,0.1899455175133743,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.8491827627006145,murder_risk
austagram,wednesday,morning,24.2667,91.125,0.20665918020631374,0.20665918020631374,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.099887703094707,murder_risk
azampur,sunday,morning,23.868316,90.40038,0.5821697506296113,0.0,0.0,0.0,0.5821697506296113,0.0,0.0,1,0,0,0,1,0,0,High,13.73254625944417,bodyfound_risk
azimpur,friday,afternoon,23.728611,90.385391,0.5867059140513664,0.0,0.0,0.0,0.0,0.0,0.5867059140513664,1,0,0,0,0,0,1,High,13.800588710770496,assault_risk
babubazar bridge,monday,noon,23.6073285,90.613006,0.5689813299696426,0.0,0.0,0.0,0.0,0.0,0.5689813299696426,1,0,0,0,0,0,1,High,13.53471994954464,assault_risk
babuganj,friday,morning,22.8319,90.3222,0.2003899078377378,0.0,0.0,0.2003899078377378,0.0,0.0,0.0,1,0,0,1,0,0,0,Low,8.005848617566066,kidnap_risk
babuganj,thursday,night,22.8319,90.3222,0.20650110024696827,0.20650110024696827,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.097516503704524,murder_risk
babuganj,wednesday,morning,22.8319,90.3222,0.21128941658513717,0.0,0.0,0.0,0.21128941658513717,0.0,0.0,1,0,0,0,1,0,0,Low,8.169341248777057,bodyfound_risk
badalgachi,saturday,evening,24.96667,88.9,0.2470620148714388,0.0,0.0,0.0,0.0,0.0,0.2470620148714388,1,0,0,0,0,0,1,Low,8.705930223071583,assault_risk
badalgachi,thursday,morning,24.96667,88.9,0.25159030445205455,0.0,0.0,0.0,0.25159030445205455,0.0,0.0,1,0,0,0,1,0,0,Low,8.773854566780818,bodyfound_risk
badamtoli ghat,monday,afternoon,23.728907,90.417137,0.5741593789038487,0.0,0.0,0.0,0.5741593789038487,0.0,0.0,1,0,0,0,1,0,0,High,13.61239068355773,bodyfound_risk
badargonj,friday,afternoon,25.66667,89.05,0.1353870780430838,0.0,0.1353870780430838,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.030806170646257,rape_risk
badargonj,monday,evening,25.66667,89.05,0.1346168763078604,0.1346168763078604,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.019253144617906,murder_risk
badargonj,monday,night,25.66667,89.05,0.12116075398971358,0.0,0.0,0.0,0.0,0.0,0.12116075398971358,1,0,0,0,0,0,1,Very Low,6.817411309845704,assault_risk
badargonj,sunday,night,25.66667,89.05,0.1328605456897035,0.0,0.0,0.0,0.0,0.1328605456897035,0.0,1,0,0,0,0,1,0,Very Low,6.992908185345552,robbery_risk
badargonj,thursday,night,25.66667,89.05,0.130032975825536,0.0,0.130032975825536,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.95049463738304,rape_risk
badargonj,tuesday,morning,25.66667,89.05,0.12929051623017318,0.0,0.0,0.0,0.12929051623017318,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.9393577434525975,bodyfound_risk
badargonj,tuesday,night,25.66667,89.05,0.13560679410821597,0.13560679410821597,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.03410191162324,murder_risk
badargonj,wednesday,night,25.66667,89.05,0.18706264362075503,0.09353132181037752,0.09353132181037752,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.8059396543113255,murder_risk
badda,friday,afternoon,23.793708,90.453284,0.27967387405305966,0.0,0.0,0.0,0.27967387405305966,0.0,0.0,1,0,0,0,1,0,0,Low,9.195108110795895,bodyfound_risk
badda,friday,morning,23.793708,90.453284,0.2882930903471935,0.0,0.0,0.0,0.2882930903471935,0.0,0.0,1,0,0,0,1,0,0,Low,9.324396355207902,bodyfound_risk
badda,friday,night,23.793708,90.453284,0.2827716526174634,0.0,0.0,0.0,0.2827716526174634,0.0,0.0,1,0,0,0,1,0,0,Low,9.24157478926195,bodyfound_risk
badda,monday,afternoon,23.793708,90.453284,0.2975483660713513,0.0,0.0,0.0,0.0,0.2975483660713513,0.0,1,0,0,0,0,1,0,Low,9.46322549107027,robbery_risk
badda,monday,evening,23.793708,90.453284,0.36856896099460573,0.18428448049730287,0.18428448049730287,0.0,0.0,0.0,0.0,4,2,2,0,0,0,0,Moderate,10.528534414919086,murder_risk
badda,monday,morning,23.793708,90.453284,0.28854682479959126,0.0,0.0,0.0,0.28854682479959126,0.0,0.0,1,0,0,0,1,0,0,Low,9.328202371993868,bodyfound_risk
badda,monday,night,23.793708,90.453284,0.2915847224389452,0.2915847224389452,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,9.373770836584178,murder_risk
badda,monday,noon,23.793708,90.453284,0.29209556069488707,0.0,0.0,0.0,0.0,0.0,0.29209556069488707,1,0,0,0,0,0,1,Low,9.381433410423305,assault_risk
badda,saturday,morning,23.793708,90.453284,0.2869684071740647,0.0,0.0,0.0,0.2869684071740647,0.0,0.0,1,0,0,0,1,0,0,Low,9.30452610761097,bodyfound_risk
badda,saturday,night,23.793708,90.453284,0.3628097385730051,0.18140486928650254,0.09070243464325127,0.0,0.09070243464325127,0.0,0.0,4,2,1,0,1,0,0,Moderate,10.442146078595076,murder_risk
badda,sunday,afternoon,23.793708,90.453284,0.2923210134926074,0.2923210134926074,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,9.384815202389111,murder_risk
badda,sunday,evening,23.793708,90.453284,0.28475677201733696,0.0,0.28475677201733696,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Low,9.271351580260054,rape_risk
badda,sunday,night,23.793708,90.453284,0.3153016346528062,0.0,0.0,0.0,0.0,0.1576508173264031,0.1576508173264031,2,0,0,0,0,1,1,Low,9.729524519792093,robbery_risk
badda,sunday,noon,23.793708,90.453284,0.2854567272311233,0.2854567272311233,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,9.28185090846685,murder_risk
badda,thursday,afternoon,23.793708,90.453284,0.2816880089856704,0.0,0.0,0.0,0.2816880089856704,0.0,0.0,1,0,0,0,1,0,0,Low,9.225320134785056,bodyfound_risk
badda,thursday,morning,23.793708,90.453284,0.3152003312076763,0.0,0.15760016560383816,0.0,0.15760016560383816,0.0,0.0,2,0,1,0,1,0,0,Low,9.728004968115144,rape_risk
badda,thursday,night,23.793708,90.453284,0.31635968960313054,0.31635968960313054,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Low,9.745395344046958,murder_risk
badda,tuesday,afternoon,23.793708,90.453284,0.29790069816461084,0.0,0.0,0.0,0.0,0.29790069816461084,0.0,1,0,0,0,0,1,0,Low,9.468510472469163,robbery_risk
badda,tuesday,night,23.793708,90.453284,0.36042252317313345,0.09010563079328336,0.18021126158656672,0.0,0.0,0.09010563079328336,0.0,4,1,2,0,0,1,0,Moderate,10.406337847597001,rape_risk
badda,wednesday,morning,23.793708,90.453284,0.2907744220294797,0.0,0.0,0.0,0.2907744220294797,0.0,0.0,1,0,0,0,1,0,0,Low,9.361616330442196,bodyfound_risk
badda,wednesday,night,23.793708,90.453284,0.283593971774216,0.0,0.0,0.0,0.0,0.283593971774216,0.0,1,0,0,0,0,1,0,Low,9.253909576613239,robbery_risk
bagatipara,saturday,morning,24.33,88.945,0.24201491595240876,0.0,0.0,0.0,0.24201491595240876,0.0,0.0,1,0,0,0,1,0,0,Low,8.630223739286132,bodyfound_risk
bagatipara,sunday,noon,24.33,88.945,0.23889744578301597,0.0,0.0,0.0,0.0,0.0,0.23889744578301597,1,0,0,0,0,0,1,Low,8.58346168674524,assault_risk
bagerhat sadar,friday,night,22.66667,89.8,0.09726035080887181,0.09726035080887181,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.458905262133078,murder_risk
bagerhat sadar,monday,night,22.66667,89.8,0.1189753234931944,0.0,0.1189753234931944,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.7846298523979165,rape_risk
bagerhat sadar,monday,noon,22.66667,89.8,0.13028491694179886,0.13028491694179886,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.954273754126983,murder_risk
bagerhat sadar,saturday,night,22.66667,89.8,0.12021348082107637,0.0,0.12021348082107637,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.803202212316146,rape_risk
bagerhat sadar,sunday,afternoon,22.66667,89.8,0.14231443147581635,0.14231443147581635,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.134716472137246,murder_risk
bagerhat sadar,sunday,night,22.66667,89.8,0.17152590735323825,0.17152590735323825,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,Very Low,7.572888610298573,murder_risk
bagerhat sadar,thursday,morning,22.66667,89.8,0.16426585975088895,0.0,0.08213292987544447,0.0,0.08213292987544447,0.0,0.0,2,0,1,0,1,0,0,Very Low,7.463987896263334,rape_risk
bagerhat sadar,thursday,night,22.66667,89.8,0.13147768654251762,0.13147768654251762,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.972165298137765,murder_risk
bagerhat sadar,tuesday,night,22.66667,89.8,0.12112587233249332,0.0,0.0,0.0,0.0,0.0,0.12112587233249332,1,0,0,0,0,0,1,Very Low,6.8168880849874,assault_risk
bagerhat sadar,wednesday,morning,22.66667,89.8,0.13777392217618917,0.0,0.0,0.0,0.13777392217618917,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.066608832642837,bodyfound_risk
bagerhat sadar,wednesday,night,22.66667,89.8,0.13157043439725774,0.0,0.13157043439725774,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.973556515958866,rape_risk
bagha,monday,morning,24.1917,88.8333,0.193143981004579,0.0,0.0,0.0,0.0,0.0,0.193143981004579,1,0,0,0,0,0,1,Very Low,7.897159715068685,assault_risk
bagha,monday,night,24.1917,88.8333,0.18865157089721213,0.0,0.0,0.0,0.0,0.0,0.18865157089721213,1,0,0,0,0,0,1,Very Low,7.829773563458182,assault_risk
bagha,wednesday,morning,24.1917,88.8333,0.1945327771085981,0.0,0.0,0.0,0.1945327771085981,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.917991656628971,bodyfound_risk
baghaichari,friday,night,22.63996,92.191949,0.1277950528693076,0.1277950528693076,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.9169257930396135,murder_risk
baghaichari,monday,morning,22.63996,92.191949,0.1849119429419567,0.09245597147097835,0.0,0.09245597147097835,0.0,0.0,0.0,2,1,0,1,0,0,0,Very Low,7.773679144129351,murder_risk
baghaichari,saturday,night,22.63996,92.191949,0.13408154135600744,0.13408154135600744,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.011223120340112,murder_risk
baghaichari,thursday,afternoon,22.63996,92.191949,0.13966801588002334,0.13966801588002334,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.09502023820035,murder_risk
baghaichari,thursday,night,22.63996,92.191949,0.1392393522193176,0.1392393522193176,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.088590283289764,murder_risk
baghaichari,wednesday,morning,22.63996,92.191949,0.108117967081717,0.0,0.0,0.108117967081717,0.0,0.0,0.0,1,0,0,1,0,0,0,Very Low,6.621769506225755,kidnap_risk
bagherpara,saturday,night,23.2167,89.35,0.16296333091096696,0.16296333091096696,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.444449963664504,murder_risk
bagherpara,sunday,afternoon,23.2167,89.35,0.14353458054350982,0.0,0.0,0.0,0.0,0.0,0.14353458054350982,1,0,0,0,0,0,1,Very Low,7.153018708152647,assault_risk
bagherpara,sunday,night,23.2167,89.35,0.16987507070720978,0.16987507070720978,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.548126060608147,murder_risk
bagherpara,thursday,morning,23.2167,89.35,0.20439420704528044,0.0,0.0,0.0,0.20439420704528044,0.0,0.0,2,0,0,0,2,0,0,Low,8.065913105679208,bodyfound_risk
bagherpara,tuesday,night,23.2167,89.35,0.1362982100939879,0.1362982100939879,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.044473151409818,murder_risk
bagmara,monday,night,24.5639,88.8083,0.265392148359905,0.0,0.265392148359905,0.0,0.0,0.0,0.0,4,0,4,0,0,0,0,Low,8.980882225398574,rape_risk
bagmara,monday,noon,24.5639,88.8083,0.13960893475646619,0.0,0.0,0.0,0.13960893475646619,0.0,0.0,1,0,0,0,1,0,0,Very Low,7.094134021346993,bodyfound_risk
bagmara,saturday,night,24.5639,88.8083,0.1508407114660109,0.1508407114660109,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.2626106719901635,murder_risk
bagmara,saturday,noon,24.5639,88.8083,0.14509847870940965,0.14509847870940965,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.176477180641145,murder_risk
bagmara,sunday,morning,24.5639,88.8083,0.15854520147291026,0.0,0.0,0.15854520147291026,0.0,0.0,0.0,2,0,0,2,0,0,0,Very Low,7.378178022093654,kidnap_risk
bagmara,sunday,night,24.5639,88.8083,0.1423191954871901,0.0,0.1423191954871901,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.134787932307852,rape_risk
bagmara,thursday,night,24.5639,88.8083,0.18377655133944126,0.09188827566972063,0.09188827566972063,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0,Very Low,7.756648270091619,murder_risk
bagmara,wednesday,noon,24.5639,88.8083,0.16141909758687176,0.16141909758687176,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.421286463803076,murder_risk
bahaddarhat,wednesday,noon,22.3693625,91.843101,0.4539306031160706,0.0,0.0,0.0,0.0,0.0,0.4539306031160706,1,0,0,0,0,0,1,Moderate,11.808959046741059,assault_risk
bahubal,friday,morning,24.3556,91.5417,0.14075763010524298,0.14075763010524298,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.111364451578645,murder_risk
bahubal,monday,evening,24.3556,91.5417,0.11375231439636599,0.0,0.11375231439636599,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,6.70628471594549,rape_risk
bahubal,sunday,night,24.3556,91.5417,0.13043850058865197,0.13043850058865197,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,6.956577508829779,murder_risk
bahubal,thursday,night,24.3556,91.5417,0.13379137346718267,0.0,0.13379137346718267,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.006870602007741,rape_risk
bahubal,tuesday,morning,24.3556,91.5417,0.130617538448798,0.0,0.0,0.0,0.130617538448798,0.0,0.0,1,0,0,0,1,0,0,Very Low,6.95926307673197,bodyfound_risk
bahubal,tuesday,noon,24.3556,91.5417,0.1372094677505552,0.1372094677505552,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.058142016258328,murder_risk
bahubal,wednesday,morning,24.3556,91.5417,0.12656955827008215,0.0,0.0,0.0,0.0,0.12656955827008215,0.0,1,0,0,0,0,1,0,Very Low,6.898543374051233,robbery_risk
bailey road,tuesday,morning,23.741915,90.40912,0.5750941408344694,0.0,0.0,0.0,0.5750941408344694,0.0,0.0,1,0,0,0,1,0,0,High,13.626412112517041,bodyfound_risk
baitul mukarram,friday,noon,23.729802,90.4126245,0.5757197905414038,0.0,0.0,0.0,0.0,0.0,0.5757197905414038,1,0,0,0,0,0,1,High,13.635796858121056,assault_risk
bajitpur,tuesday,night,24.2167,90.9583,0.24411365004438013,0.24411365004438013,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.661704750665702,murder_risk
bajitpur,wednesday,morning,24.2167,90.9583,0.26198655623824596,0.26198655623824596,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Low,8.92979834357369,murder_risk
bakerganj,friday,night,22.55,90.3389,0.1523454180154269,0.1523454180154269,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.285181270231403,murder_risk
bakerganj,monday,morning,22.55,90.3389,0.15563582940595233,0.0,0.0,0.0,0.0,0.15563582940595233,0.0,1,0,0,0,0,1,0,Very Low,7.334537441089285,robbery_risk
bakerganj,saturday,night,22.55,90.3389,0.14783315205583888,0.14783315205583888,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.217497280837583,murder_risk
bakerganj,sunday,morning,22.55,90.3389,0.15049637848316372,0.15049637848316372,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.257445677247455,murder_risk
bakerganj,thursday,morning,22.55,90.3389,0.20776442411078516,0.0,0.10388221205539258,0.0,0.10388221205539258,0.0,0.0,2,0,1,0,1,0,0,Low,8.116466361661777,rape_risk
bakerganj,wednesday,night,22.55,90.3389,0.17156168699579127,0.17156168699579127,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,Very Low,7.573425304936869,murder_risk
balaganj,thursday,morning,24.6667,91.8333,0.24222925157438224,0.0,0.0,0.0,0.24222925157438224,0.0,0.0,1,0,0,0,1,0,0,Low,8.633438773615733,bodyfound_risk
balaganj,wednesday,morning,24.6667,91.8333,0.24828891375025536,0.0,0.0,0.0,0.24828891375025536,0.0,0.0,1,0,0,0,1,0,0,Low,8.72433370625383,bodyfound_risk
baliadangi,friday,morning,26.1,88.275,0.15223211196044484,0.0,0.15223211196044484,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.283481679406672,rape_risk
baliadangi,saturday,afternoon,26.1,88.275,0.1381587750852037,0.0,0.0,0.0,0.0,0.0,0.1381587750852037,1,0,0,0,0,0,1,Very Low,7.072381626278055,assault_risk
baliadangi,saturday,night,26.1,88.275,0.14906583288301542,0.0,0.14906583288301542,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.235987493245231,rape_risk
baliadangi,thursday,noon,26.1,88.275,0.1441215104824098,0.0,0.1441215104824098,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,Very Low,7.161822657236147,rape_risk
